TimeStamp,2016,2017,2018,2019,2020,2021
17/01/2002 16:00,10.53,2,3.58,10.44,2.37,2.66
17/01/2002 17:00,10.05,2.93,5.62,8.94,1.85,1.84
17/01/2002 18:00,9.83,4.14,6.92,7.36,2.76,0.67
17/01/2002 19:00,9.78,4.68,6.18,9.33,4.46,0.98
17/01/2002 20:00,9.46,4.49,6.42,9.02,3.76,3.99
17/01/2002 21:00,4.4,4.77,6.81,8.19,3.3,4.28
17/01/2002 22:00,10.75,3.12,4.18,6.39,3.01,3.92
17/01/2002 23:00,14.13,1.63,2.76,3.06,4.13,3.57
18/01/2002 00:00,12.16,2.05,2.53,0.91,4.57,3.07
18/01/2002 01:00,7.63,2.94,3.02,1.85,4.62,3.33
18/01/2002 02:00,9.31,3.37,1.62,3.57,5.05,4.22
18/01/2002 03:00,8.94,7.35,4.19,3.74,4.36,1.79
18/01/2002 04:00,4.08,11.2,5.91,3.06,5.58,3.67
18/01/2002 05:00,2.03,5.73,4.99,2.49,5.49,10.31
18/01/2002 06:00,4.1,9,5.38,4.61,5.73,9.78
18/01/2002 07:00,4.45,11.8,5.85,5.48,7.12,11.71
18/01/2002 08:00,3.54,9.79,5.71,5.58,6.68,15.03
18/01/2002 09:00,2.9,9.19,2.5,3.65,5.99,15.77
18/01/2002 10:00,1.7,9.96,5.58,2.91,6.36,15.2
18/01/2002 11:00,1.94,11.13,8.94,4.13,6.12,7.55
18/01/2002 12:00,4.19,12.27,10.1,3.67,5.87,12.33
18/01/2002 13:00,4.18,12.43,9.56,2.76,6.41,13.75
18/01/2002 14:00,4.27,14.09,10.76,3.14,6.76,15.64
18/01/2002 15:00,5.09,14.19,10.38,2.99,6.54,14.92
18/01/2002 16:00,3.46,17.53,6.63,3.33,6.54,3.33
18/01/2002 17:00,2.41,16.47,8,2.78,7.33,12.88
18/01/2002 18:00,0.13,18.07,7.18,3.54,7.11,14.38
18/01/2002 19:00,0.88,12.21,6.77,4.56,8.01,15.21
18/01/2002 20:00,1.69,8.51,5.49,4.83,7.15,16.57
18/01/2002 21:00,2.56,12.27,6.79,5.07,7.51,14.61
18/01/2002 22:00,6.53,11.05,4.07,3.63,6.78,17.95
18/01/2002 23:00,5.98,11.3,5.92,0.15,6.12,21.56
19/01/2002 00:00,5.18,11.35,7.64,0.74,6.37,17.19
19/01/2002 01:00,4.97,9.92,6.66,1.61,6.21,14.67
19/01/2002 02:00,5.51,10.9,7.5,1.4,6.99,21.02
19/01/2002 03:00,5.77,10.78,6.09,1.91,6.39,21.12
19/01/2002 04:00,5.64,8.57,6.26,0.61,6.01,18.27
19/01/2002 05:00,6.82,7.42,2.86,1.46,6.04,17.47
19/01/2002 06:00,11.69,8.24,5.26,1.65,6.02,14.24
19/01/2002 07:00,13.32,7.01,4.85,1.67,6.49,17.51
19/01/2002 08:00,11.5,8.36,4.14,1.38,6.81,19.04
19/01/2002 09:00,13.48,7.85,1.51,1.97,6.18,21.41
19/01/2002 10:00,18.23,9.7,2.97,1.56,4.83,21.61
19/01/2002 11:00,16.57,9.43,6.96,0.91,5.16,21.17
19/01/2002 12:00,14.51,8.8,1.29,0.77,6.04,20.85
19/01/2002 13:00,13.41,8.82,2.99,1.02,4.16,18.4
19/01/2002 14:00,10.48,8.31,4.64,1.35,3.8,18.32
19/01/2002 15:00,9.17,8.14,1.57,1.67,5.12,19.14
19/01/2002 16:00,8.94,8.54,7.83,1.79,3.85,13.93
19/01/2002 17:00,7.9,7.19,8.22,2.59,5.66,12.22
19/01/2002 18:00,7.03,4.68,8.73,2.63,4.9,9.97
19/01/2002 19:00,5.38,4.58,10.39,1.93,4.5,11.89
19/01/2002 20:00,2.17,7.28,11.07,1.45,5.58,12.05
19/01/2002 21:00,1.79,7.92,11.75,3.38,5.48,11.94
19/01/2002 22:00,2.43,8.63,14.05,4.37,4.66,10.52
19/01/2002 23:00,1.94,9.3,13.68,4.03,4.5,7.92
20/01/2002 00:00,0.8,10.7,14.5,4.68,5.04,7.95
20/01/2002 01:00,2.98,11.03,13.53,5.1,5.68,7.95
20/01/2002 02:00,2.18,11.48,14.17,5.1,4.1,7.69
20/01/2002 03:00,1.03,12.71,11.91,6.05,4.61,6.79
20/01/2002 04:00,1.68,14.68,7.58,7.02,4.92,6.51
20/01/2002 05:00,0.98,16.2,6.9,6.59,4.02,4.94
20/01/2002 06:00,1.72,12.05,7.64,9.47,3.17,4.39
20/01/2002 07:00,2.7,9.41,8.44,11.2,1.5,4.22
20/01/2002 08:00,2.37,9.48,6.49,11.55,3.76,3.73
20/01/2002 09:00,2.48,9.21,7.32,10.78,3.62,3.56
20/01/2002 10:00,2.98,10.09,6.14,11.96,5.89,3.15
20/01/2002 11:00,3.3,10.73,5.12,8.24,2.77,2.98
20/01/2002 12:00,3.09,12.48,7.27,7.06,1.79,2.41
20/01/2002 13:00,3.07,15.24,6.77,7.19,10.8,2.34
20/01/2002 14:00,2.28,13.75,8.51,8.67,9.24,2.32
20/01/2002 15:00,2.75,13.51,9.3,8.84,8.86,5.46
20/01/2002 16:00,2.55,9.85,8.22,9.81,7.29,5.09
20/01/2002 17:00,2.45,12.84,9.32,12.65,5.67,5.46
20/01/2002 18:00,4.28,14.21,8.76,11.6,6.09,4.72
20/01/2002 19:00,3.92,14.47,7.78,12.61,6.36,5.08
20/01/2002 20:00,3.11,14.21,8.99,14.48,6.03,4.64
20/01/2002 21:00,2.24,11.86,8.15,14.12,5.71,4.35
20/01/2002 22:00,2.92,13.78,8.05,14.23,4.42,4.28
20/01/2002 23:00,3.67,15.13,4.98,14.04,4.3,4.44
21/01/2002 00:00,3.86,12.28,2.17,12.13,4.4,5.11
21/01/2002 01:00,4.54,10.21,2.87,11.27,6.4,5.15
21/01/2002 02:00,5.12,13.46,3.42,9.4,7.64,5.66
21/01/2002 03:00,4.96,15.08,3.67,11.7,7.02,3.98
21/01/2002 04:00,5.4,14.48,0.23,11.44,7.14,2.35
21/01/2002 05:00,5.85,16.42,2.29,10.49,7.93,3.08
21/01/2002 06:00,5.12,12.46,2.96,9.17,6.35,3.45
21/01/2002 07:00,4.18,12.49,1.63,10.95,8.01,3.61
21/01/2002 08:00,3.26,12.44,2.16,9.39,6.3,3.57
21/01/2002 09:00,3.71,11.43,1.39,8.24,5.56,3.18
21/01/2002 10:00,3.51,8.87,0.86,7.96,7.51,2.67
21/01/2002 11:00,3.25,9.11,2.03,6.4,7.53,3.71
21/01/2002 12:00,2.6,8.33,3.81,5.19,8.54,4.4
21/01/2002 13:00,1.2,7.85,4.25,5.4,8.72,5.87
21/01/2002 14:00,2.7,7.72,4.72,6.27,9.87,5.97
21/01/2002 15:00,1.3,7.78,4.73,6.81,10.37,6.31
21/01/2002 16:00,0.97,8.22,5.19,5.89,11.14,6.5
21/01/2002 17:00,1.16,7.46,5.61,6.73,9.69,7.02
21/01/2002 18:00,2.16,9.06,7.14,9.11,8.7,6.63
21/01/2002 19:00,4.17,10.06,7.61,10.75,7.93,7.66
21/01/2002 20:00,6.34,10.41,8.74,11.19,8.91,6.31
21/01/2002 21:00,15.44,11.7,9.1,8.41,11.14,2.89
21/01/2002 22:00,14.48,12.48,9.38,9.13,10.09,3.52
21/01/2002 23:00,12.89,14.47,9.74,11.48,8.64,5.08
22/01/2002 00:00,10.58,16.92,9.05,12.01,4.26,5.76
22/01/2002 01:00,11.22,16.52,8.61,11.62,2.26,7.32
22/01/2002 02:00,4.25,15.56,9.43,12.22,0.68,8.32
22/01/2002 03:00,8,21,9.41,12.21,1.57,8.98
22/01/2002 04:00,9.92,21.94,10.31,12.24,2.26,9.8
22/01/2002 05:00,8.06,19.2,10.59,11.59,1.01,7.98
22/01/2002 06:00,10.51,7.57,10.39,11.47,0.5,6.27
22/01/2002 07:00,9.15,9.55,9.91,10.93,0.59,4.83
22/01/2002 08:00,10.64,7.96,8.48,7.84,0.77,4.29
22/01/2002 09:00,11.94,5.08,9.93,5.43,1.38,7.36
22/01/2002 10:00,11.09,3.74,8.08,2.75,1.65,7.25
22/01/2002 11:00,9.98,5.59,7.71,1.79,2.16,9.58
22/01/2002 12:00,9.28,7.77,7.17,3.43,2,9.95
22/01/2002 13:00,8.62,7.97,5.76,4.41,2.08,7.49
22/01/2002 14:00,8.52,7.92,3.46,3.63,2.38,4.79
22/01/2002 15:00,7.43,7.04,7.42,3.78,2.04,2.57
22/01/2002 16:00,10.39,7.77,6.91,3.94,4.5,4.98
22/01/2002 17:00,8.89,1.12,6.01,2.57,5.33,6.42
22/01/2002 18:00,10.65,7.86,3.59,2.16,3.65,5.28
22/01/2002 19:00,12.02,15.53,1.69,3.1,2.26,4.74
22/01/2002 20:00,11.82,5.95,0.84,3.38,1.08,6.14
22/01/2002 21:00,12.64,2.47,3.08,2.62,1.88,4.17
22/01/2002 22:00,15.05,4.95,3.91,2.34,2.8,4.04
22/01/2002 23:00,12.05,4.17,3.89,2.11,4.31,2.16
23/01/2002 00:00,10.41,3.11,2.63,1.97,5.81,4.14
23/01/2002 01:00,12.36,4.52,2.91,1.3,5.78,5.5
23/01/2002 02:00,12.26,3.48,3.41,0.06,6.01,5.37
23/01/2002 03:00,10.91,15.66,3.79,0.48,5.34,5.48
23/01/2002 04:00,12.08,3.33,2.9,1.32,4.44,5.83
23/01/2002 05:00,11.87,1.82,2.89,1.79,3.97,6.18
23/01/2002 06:00,12.66,1.4,2.75,1.95,3.84,4.97
23/01/2002 07:00,11.33,5.44,3.28,3.2,3.61,3.53
23/01/2002 08:00,10.71,3.14,3.95,2.92,3.76,3.86
23/01/2002 09:00,12.12,4.68,3.63,1.44,3.34,2.37
23/01/2002 10:00,11.73,4.34,3.7,0.9,3.36,1.46
23/01/2002 11:00,11.8,6.3,2.9,2.85,2.88,0.95
23/01/2002 12:00,13.5,5.94,2.93,2.79,2.11,3.36
23/01/2002 13:00,10.69,6.47,2.92,2.15,1.53,5.34
23/01/2002 14:00,11.2,2.42,2.51,1.13,1.94,6.54
23/01/2002 15:00,9.34,4.03,2.79,0.64,1.99,7.36
23/01/2002 16:00,12.09,4.43,2.99,1.66,2.54,9.29
23/01/2002 17:00,12.46,2.43,2.75,1.64,3.41,8.12
23/01/2002 18:00,10.31,2.12,2.98,1.46,3.95,5.1
23/01/2002 19:00,11.18,3.79,4.17,1.9,3.32,6.97
23/01/2002 20:00,9.66,5.98,3.99,1.26,1.61,6.64
23/01/2002 21:00,5.64,7.58,4.15,3.38,0.29,4.43
23/01/2002 22:00,8.31,7.51,3.52,5.14,0.44,2.4
23/01/2002 23:00,10.14,7.31,2.11,3.88,0.3,4.22
24/01/2002 00:00,8.44,3.3,1.27,3.82,2.84,5.27
24/01/2002 01:00,5.9,2.44,1.07,3.81,1.8,8.79
24/01/2002 02:00,6.32,6.57,2.06,4.32,0.77,9.67
24/01/2002 03:00,7.94,6.79,1.99,4.39,1.89,5.9
24/01/2002 04:00,8.78,7.14,4.49,3.47,3.35,3.37
24/01/2002 05:00,9.39,6.94,6.43,3.28,3.41,5.26
24/01/2002 06:00,7.91,6,7.46,2.39,2.79,7.32
24/01/2002 07:00,7.45,5.25,7.41,2.99,1.61,7.48
24/01/2002 08:00,4.48,6.13,6.46,3.48,0.76,5.64
24/01/2002 09:00,3.93,6.83,7.17,3.84,1.34,7.77
24/01/2002 10:00,3.12,6.83,8.2,3.03,1.98,9.45
24/01/2002 11:00,3.72,7.28,10.27,3.35,1.06,10.45
24/01/2002 12:00,6.01,6.43,11.3,1.22,0.67,10.39
24/01/2002 13:00,7.06,5.02,12.45,3.63,3.45,11.08
24/01/2002 14:00,8.44,5.4,13.1,4.11,3.81,8.96
24/01/2002 15:00,7.97,4.65,6.62,5.06,5,7.17
24/01/2002 16:00,7.71,3.27,5.25,3.49,6.59,4.81
24/01/2002 17:00,7.75,2.55,7.66,1.52,7.1,8.1
24/01/2002 18:00,7.87,2.53,9.61,2.13,5.18,5.33
24/01/2002 19:00,8.01,3.34,10.23,3.37,4.79,8.84
24/01/2002 20:00,5.71,2.15,10.21,3.25,3.98,10.78
24/01/2002 21:00,2.99,4.18,10.14,3.6,4.15,12.49
24/01/2002 22:00,1.66,3.19,7.94,3.94,3.29,16.41
24/01/2002 23:00,1.24,3.32,6.17,4.62,3.74,13.82
25/01/2002 00:00,0.92,3.16,4.95,3.48,3.61,14.62
25/01/2002 01:00,3.86,2.03,4.79,3.25,3.11,15.06
25/01/2002 02:00,4.04,1.04,7.91,4.55,2.63,16.68
25/01/2002 03:00,2.63,1.4,9.19,7.18,2.5,14.73
25/01/2002 04:00,3.49,1.83,8.58,9.05,1.11,13.73
25/01/2002 05:00,3.76,1.27,7.43,9.72,1.23,15.24
25/01/2002 06:00,2.97,0.9,5.84,9.62,1.08,15.24
25/01/2002 07:00,4.27,0.49,8.22,7.62,0.63,15.51
25/01/2002 08:00,3.25,2.74,7.65,7.56,1.18,16.23
25/01/2002 09:00,2.82,2.68,6.5,7.8,1.14,14.34
25/01/2002 10:00,2.84,1.62,6.28,4.9,1.24,13.02
25/01/2002 11:00,3.2,3.45,6.95,4.24,1.7,13.45
25/01/2002 12:00,3.77,4.52,7.89,3.98,2.53,14.35
25/01/2002 13:00,3.38,5.55,7.96,3.11,2.53,14.11
25/01/2002 14:00,1.82,4.92,6.78,2.28,1.32,14.03
25/01/2002 15:00,5.28,5.51,7.02,1.9,1.28,14.96
25/01/2002 16:00,6.53,5.24,8.37,2.59,4.33,15.02
25/01/2002 17:00,7.01,4.74,5.42,2.15,4.08,15.26
25/01/2002 18:00,4.76,4.67,6.74,0.61,4.93,13.32
25/01/2002 19:00,3.93,4.44,7.1,2.19,4.32,12.8
25/01/2002 20:00,3.49,4.08,3.36,3.19,4.17,12.82
25/01/2002 21:00,0.61,3.96,2.95,4.27,4.81,12.6
25/01/2002 22:00,1.55,3.44,4.25,2.76,5.87,11.7
25/01/2002 23:00,4.16,1.01,4.95,3.89,6.62,10.68
26/01/2002 00:00,3.77,0.78,4.26,3.79,7.32,9.54
26/01/2002 01:00,2.77,2.86,1.67,5.59,6.79,9.79
26/01/2002 02:00,3.66,2.9,2.49,4.8,8.2,9.94
26/01/2002 03:00,3.49,2.8,2.08,5.55,8.48,9.14
26/01/2002 04:00,3.83,4.25,0.65,4.55,7.01,7.89
26/01/2002 05:00,3.37,5.38,1.02,6.97,7.42,7
26/01/2002 06:00,3.07,4.45,1.9,9.08,7.65,1.01
26/01/2002 07:00,3.45,4.94,2.72,9.59,6.4,2.95
26/01/2002 08:00,3.56,5.34,2.81,11.18,4.9,4.32
26/01/2002 09:00,2.68,5.4,2.17,10.79,7.04,2.76
26/01/2002 10:00,3.32,4.66,1.85,9.37,7.03,4.88
26/01/2002 11:00,3.75,4.28,1.18,11.03,8.78,7.31
26/01/2002 12:00,3.29,3.87,1.6,8.93,8.85,8.27
26/01/2002 13:00,2.16,3.6,4.03,6.77,4.82,9.47
26/01/2002 14:00,3.92,3.93,5.25,5.07,7.95,9.7
26/01/2002 15:00,3.06,3.56,5.78,4.86,9.07,9.86
26/01/2002 16:00,0.87,4.03,5.89,5.68,7.66,10.82
26/01/2002 17:00,1.94,4.24,5.68,6.02,8.55,13.61
26/01/2002 18:00,1.41,2.62,5.9,4.54,8.59,12.63
26/01/2002 19:00,2,3.2,5.46,3.26,8.15,14.22
26/01/2002 20:00,2.02,2.72,4.89,3.55,9.32,15.32
26/01/2002 21:00,3.92,2.91,4.44,3.85,8.81,18.18
26/01/2002 22:00,5.46,3.36,1.64,3.93,4.93,19.17
26/01/2002 23:00,7.02,5.17,3.08,4.4,2.15,16.67
27/01/2002 00:00,7.74,5.38,2.94,4.18,0.96,19.9
27/01/2002 01:00,6.48,7.96,2.66,4.84,2.16,15.53
27/01/2002 02:00,6.38,6.67,3.78,4.7,2.45,15.9
27/01/2002 03:00,6.2,7.24,2.71,5.7,3.4,12.19
27/01/2002 04:00,5.81,8.37,2.85,6.94,4.1,11.71
27/01/2002 05:00,5.85,9.78,3.68,6.97,5.22,12.3
27/01/2002 06:00,5.66,10.27,4.1,6.41,4.44,11.45
27/01/2002 07:00,5.49,6.45,5.42,5.74,3.87,10
27/01/2002 08:00,4.61,5.39,4.04,5.63,2.87,8.39
27/01/2002 09:00,3.95,4.05,4.12,6.4,2.69,8.53
27/01/2002 10:00,5.18,3.19,3.92,5.78,3.95,7.29
27/01/2002 11:00,5.74,3.69,4.07,5.55,3.63,7.1
27/01/2002 12:00,5.06,3.14,3.71,5.98,4.51,6.52
27/01/2002 13:00,4.54,1.66,2.06,4.57,5.4,5.98
27/01/2002 14:00,3.41,1.82,1.53,3.16,7.28,4.88
27/01/2002 15:00,1.78,1.55,0.43,1.83,6.79,6.74
27/01/2002 16:00,1.93,4.54,1.67,2.7,6.54,5.22
27/01/2002 17:00,2.51,5.72,6.01,2.91,6.95,8.58
27/01/2002 18:00,3.77,5.57,7.08,2.58,4.7,9.53
27/01/2002 19:00,3.33,5.66,7.13,3.82,3.92,6.75
27/01/2002 20:00,3.09,4.67,5.03,4.89,3.38,9.86
27/01/2002 21:00,2.16,2.42,5.22,4.93,4.16,11
27/01/2002 22:00,4,0.59,4.46,3.83,4.71,13.32
27/01/2002 23:00,4.46,2.25,3.74,3.13,5.82,10.36
28/01/2002 00:00,3.98,7.04,3.13,1.91,5.94,7.04
28/01/2002 01:00,3.12,10.43,2.92,4.74,5.4,7.67
28/01/2002 02:00,2.1,8.11,3.33,3.45,5.33,13.86
28/01/2002 03:00,2.55,8.74,3.5,5.27,5.94,7.8
28/01/2002 04:00,2.01,8.69,3.65,1.92,1.97,7.82
28/01/2002 05:00,2.45,9.39,3.84,1.65,2.37,4.68
28/01/2002 06:00,1.28,7.84,3.55,0.71,3.35,1.52
28/01/2002 07:00,3.63,5.94,4.41,1.15,3.85,0.9
28/01/2002 08:00,2.66,3.86,4.13,5.4,3.46,2.14
28/01/2002 09:00,4.76,2.75,3.33,4.75,2.5,2.14
28/01/2002 10:00,1.82,4.86,3.08,1.86,1.37,2.05
28/01/2002 11:00,1.43,4.3,3.22,3.67,4.33,1.97
28/01/2002 12:00,4.73,4.03,3.75,3.17,5.18,2.18
28/01/2002 13:00,5.06,4.45,4.21,3.44,5.19,3.95
28/01/2002 14:00,5.32,4.15,3.54,4.93,6.08,5.75
28/01/2002 15:00,5.18,4.55,2.2,8,5.51,6.5
28/01/2002 16:00,6.38,4,1.18,6.02,5.97,6.19
28/01/2002 17:00,6.31,6.22,3.14,5.27,4.4,4.68
28/01/2002 18:00,5.08,6.87,6.2,5.84,5.84,4.13
28/01/2002 19:00,4.26,6.52,6.84,5.8,6.82,2.5
28/01/2002 20:00,4.05,7.1,7.45,4.68,6.91,2.02
28/01/2002 21:00,3.48,7.42,8.23,4.41,8.08,2.95
28/01/2002 22:00,1.45,7.68,8.78,3.9,6.57,3.04
28/01/2002 23:00,1.66,7.47,9.97,3.05,5.44,5.73
29/01/2002 00:00,2.13,7.05,10.32,3.97,6.52,6.03
29/01/2002 01:00,3.01,7.46,9.52,5.96,5.27,5.38
29/01/2002 02:00,4.86,7.95,8.82,5.02,2.81,5.46
29/01/2002 03:00,5.5,8.69,7.94,2.68,2.14,5.18
29/01/2002 04:00,6.72,8.58,7.02,0.81,1.57,5.2
29/01/2002 05:00,6.77,8.54,7.99,5.18,6.35,3.32
29/01/2002 06:00,8.45,8.32,8.66,2.01,5.41,2.24
29/01/2002 07:00,9.67,6.81,8.31,4.14,5.75,1.1
29/01/2002 08:00,10.01,5.49,6.58,3.07,4.18,1.17
29/01/2002 09:00,11.55,6.35,6.59,3.16,2.4,1.09
29/01/2002 10:00,11.24,5.64,7.31,1.28,3.03,0.49
29/01/2002 11:00,10.31,4.62,8.1,2.14,2.38,3.87
29/01/2002 12:00,10.46,3.56,7.97,3.83,7.07,6.35
29/01/2002 13:00,10.1,4.85,8.41,5.1,7.25,5.57
29/01/2002 14:00,10.48,0.87,6.39,6.21,5.78,5.48
29/01/2002 15:00,10.51,0.98,5.46,6.96,9.82,5.05
29/01/2002 16:00,10.89,0.6,9.28,6.51,9.6,4.23
29/01/2002 17:00,10.81,0.97,7.17,7.62,8.09,3.49
29/01/2002 18:00,8.28,2.76,6.41,6.31,9.04,3.31
29/01/2002 19:00,3,3.38,9.02,4.91,7.13,2.44
29/01/2002 20:00,5.39,3.76,9.04,5.97,8.75,2.23
29/01/2002 21:00,3.88,5.85,8.23,5.11,6.62,3.05
29/01/2002 22:00,3.07,7.03,4.7,6.24,8.64,2.17
29/01/2002 23:00,0.98,6.43,3.26,6,5.14,1.27
30/01/2002 00:00,2.23,6.82,6.04,6.64,7.15,2.69
30/01/2002 01:00,2.67,7.15,3.93,7.25,6.28,3.74
30/01/2002 02:00,5.3,6.98,2.63,5.87,5.32,3.95
30/01/2002 03:00,6.54,7.34,2.11,3.94,5.57,4.95
30/01/2002 04:00,5.91,8.19,3.87,3.06,7.05,4
30/01/2002 05:00,5.4,8.43,4.89,4.12,4.97,4.28
30/01/2002 06:00,3.9,8.97,2.58,4.65,4.81,4.48
30/01/2002 07:00,3.87,8.69,2.91,2.45,5.65,3.29
30/01/2002 08:00,2.8,7.4,2.14,1.47,5.11,3.38
30/01/2002 09:00,2.73,6.46,1.36,0.78,3.91,2.96
30/01/2002 10:00,3.91,5.42,1.17,1.46,2.21,2.93
30/01/2002 11:00,4.77,5.99,1.77,3.41,5.58,2.92
30/01/2002 12:00,4.9,7.53,3.13,4.75,3.16,2.62
30/01/2002 13:00,4.97,7.57,1.85,5.8,5.23,1.93
30/01/2002 14:00,5.95,7.34,3.23,6.2,10.38,3.56
30/01/2002 15:00,6.79,8.08,4.92,5.75,7.8,5.17
30/01/2002 16:00,7.32,8.29,3.83,5.12,6.69,5.97
30/01/2002 17:00,7.02,7.98,5.3,5.25,6.73,4.93
30/01/2002 18:00,7.81,7.2,3.86,4.35,5.36,4.15
30/01/2002 19:00,9.56,7.21,0.6,4.22,3.15,2.08
30/01/2002 20:00,5.32,6.9,3.05,4.01,0.28,1.57
30/01/2002 21:00,0.65,6.51,4.26,2.46,0.83,1.83
30/01/2002 22:00,1.2,6.47,4.05,1.75,2.22,3.97
30/01/2002 23:00,2.22,5.48,3.17,4.56,3.42,4.17
31/01/2002 00:00,3.38,5.74,4.73,6.06,3.01,8.98
31/01/2002 01:00,3.37,6.38,5.27,6.79,1.22,4.85
31/01/2002 02:00,2.84,6.36,5.56,6.8,3.57,4.09
31/01/2002 03:00,1.25,6.3,5.3,4.11,3.37,4.39
31/01/2002 04:00,2.44,6.74,4.85,0.91,2.51,5.41
31/01/2002 05:00,3.36,5.66,4.75,1.6,1.6,4.02
31/01/2002 06:00,4.16,5.17,5.08,5.67,1.18,4.77
31/01/2002 07:00,5.29,4.98,3.93,5.99,0.44,3.53
31/01/2002 08:00,4.73,5.58,3.94,6.29,0.84,4.31
31/01/2002 09:00,5,4.89,3.42,5.04,1.41,2.68
31/01/2002 10:00,5.07,4.25,2.08,4.74,0.64,2.31
31/01/2002 11:00,4.29,4.1,1.44,2.48,0.77,0.62
31/01/2002 12:00,4.57,4.06,2.48,6.48,0.64,1.57
31/01/2002 13:00,7.2,3.62,2.08,7.44,1.81,1.9
31/01/2002 14:00,11.2,3.67,2.58,6.57,3.39,1.79
31/01/2002 15:00,13.1,4,4.48,5.21,3.56,3.68
31/01/2002 16:00,12.11,3.59,4.26,5.88,4.73,4.47
31/01/2002 17:00,13.79,2.44,3.17,3.35,5.32,4.04
31/01/2002 18:00,17.82,1.41,1.99,2.41,4.27,1.85
31/01/2002 19:00,20.14,1.58,1.51,5.35,3.22,1.19
31/01/2002 20:00,20.68,1.39,2,6.85,4.87,1.06
31/01/2002 21:00,19.39,2.68,1.56,5.77,5.08,1.26
31/01/2002 22:00,19.68,3.11,2.07,5.18,3.52,3.51
31/01/2002 23:00,20.13,5.69,2.9,8.27,1.31,6.3
01/02/2002 00:00,18.55,5.03,3.26,7.41,0.56,7.71
01/02/2002 01:00,18.28,5.65,3.51,5.2,1.26,8.26
01/02/2002 02:00,17.25,4.7,3.25,4.28,3.92,6.85
01/02/2002 03:00,16.6,3.56,3.63,4.93,4.36,8.28
01/02/2002 04:00,16.51,5.83,3.64,4.48,2.8,4.91
01/02/2002 05:00,15.18,7.9,3.43,4.82,2.84,5.26
01/02/2002 06:00,11.91,8.17,2.66,6.67,2.42,4.47
01/02/2002 07:00,12.48,3.88,2.89,6.32,2.55,7.75
01/02/2002 08:00,11.09,0.87,3.63,7.02,2.42,3.87
01/02/2002 09:00,9.43,2.56,4.22,6.82,3.07,4.31
01/02/2002 10:00,10.12,1,3.71,7.42,3.42,8.17
01/02/2002 11:00,8.61,2.89,2.26,9.45,2.22,9.96
01/02/2002 12:00,7.06,2.52,1.72,11.02,2.41,11.04
01/02/2002 13:00,6.67,3.41,3.78,10.79,4.74,11.01
01/02/2002 14:00,11.44,8.82,3.28,11.58,4.92,12.06
01/02/2002 15:00,8.49,14.41,4.57,10.78,4.83,11.35
01/02/2002 16:00,8.95,8.17,3.52,9.68,5.22,11.21
01/02/2002 17:00,11.19,12.03,2.38,10.08,5.58,12.34
01/02/2002 18:00,9.94,7.56,1.09,10.87,4.57,13.06
01/02/2002 19:00,11.39,8.73,0.95,11.48,5.47,12.88
01/02/2002 20:00,12,9.85,1.98,11.5,6.99,11.5
01/02/2002 21:00,5.26,10.37,4.11,12.42,5.38,10.8
01/02/2002 22:00,5.8,9.64,6.16,12.06,2.82,10.4
01/02/2002 23:00,8.08,6.92,6.46,13.31,1.02,11.78
02/02/2002 00:00,8.02,5.95,5.36,16.97,2.84,10.81
02/02/2002 01:00,5.66,7.08,5.58,15.93,5.47,11.19
02/02/2002 02:00,5.31,10.42,5.36,16.57,6.14,9.67
02/02/2002 03:00,4.3,10.46,4.89,17.57,6.71,9.35
02/02/2002 04:00,2.9,10.9,4.17,13.65,6.64,8.33
02/02/2002 05:00,2,8.64,2.87,10.06,8.35,7.75
02/02/2002 06:00,0.54,5.66,2.5,10.46,9.79,4.59
02/02/2002 07:00,3.85,4.61,2.03,9.19,9.56,4.68
02/02/2002 08:00,4.57,6.99,2.45,9.58,12.86,4.25
02/02/2002 09:00,6.04,10.81,2.32,9.93,10.88,4.48
02/02/2002 10:00,8.31,9.3,1.72,9.26,10.57,4.04
02/02/2002 11:00,4.86,6.99,0.91,10.04,9.75,4.63
02/02/2002 12:00,6.39,6.24,0.57,12.52,12.22,4.75
02/02/2002 13:00,3.79,4.87,2.07,12.93,12.09,6.13
02/02/2002 14:00,2.43,7.22,2.45,14.3,15.57,7.03
02/02/2002 15:00,2.52,6.16,3.05,14.08,17.03,7.29
02/02/2002 16:00,3.06,8.17,2.09,13.52,18.02,6.96
02/02/2002 17:00,5.55,6.97,1.31,11.73,15.39,6.45
02/02/2002 18:00,4.98,4.76,1.15,9.79,12.67,7.79
02/02/2002 19:00,3.63,7.12,1.86,9.27,9.19,8.15
02/02/2002 20:00,3.79,7.38,3.52,10.35,13.2,5.8
02/02/2002 21:00,4.23,7.29,5.12,12.23,16.97,5.64
02/02/2002 22:00,5.67,7.13,3.73,14.25,17.72,6.35
02/02/2002 23:00,6.04,7.27,5.31,12.11,16.37,5.77
03/02/2002 00:00,5.41,7.89,6.47,8.47,15.31,4.72
03/02/2002 01:00,5.38,7.47,4.61,4.05,14.11,5.41
03/02/2002 02:00,4.32,9.84,4.63,4.69,13.87,6.23
03/02/2002 03:00,4.16,8.78,4.31,3.58,13.08,5.27
03/02/2002 04:00,3.62,11.68,3.73,7.25,11.68,6.42
03/02/2002 05:00,5.59,12.69,3.44,9.87,11.4,4.02
03/02/2002 06:00,4.49,11.51,2.55,9.33,10.86,3.23
03/02/2002 07:00,4.54,15.35,2.76,10.38,9.67,3.27
